filename,width,height,class,xmin,ymin,xmax,ymax
Tincion_Cut_Training_mp4-37_jpg.rf.7cd77bb2078123a8a138a93693aaddfc.jpg,416,416,bubble,148,52,157,65
Tincion_Cut_Training_mp4-37_jpg.rf.7cd77bb2078123a8a138a93693aaddfc.jpg,416,416,cyanobacteria,61,118,81,153
Tincion_Cut_Training_mp4-37_jpg.rf.7cd77bb2078123a8a138a93693aaddfc.jpg,416,416,cyanobacteria,80,70,107,108
Tincion_Cut_Training_mp4-37_jpg.rf.7cd77bb2078123a8a138a93693aaddfc.jpg,416,416,cyanobacteria,4,143,28,182
Tincion_Cut_Training_mp4-37_jpg.rf.7cd77bb2078123a8a138a93693aaddfc.jpg,416,416,cyanobacteria,156,19,174,53
Tincion_Cut_Training_mp4-37_jpg.rf.7cd77bb2078123a8a138a93693aaddfc.jpg,416,416,cyanobacteria,205,13,224,41
Tincion_Cut_Training_mp4-37_jpg.rf.7cd77bb2078123a8a138a93693aaddfc.jpg,416,416,bubble,73,318,86,341
Tincion_Cut_Training_mp4-37_jpg.rf.7cd77bb2078123a8a138a93693aaddfc.jpg,416,416,cyanobacteria,121,316,135,347
Tincion_Cut_Training_mp4-37_jpg.rf.7cd77bb2078123a8a138a93693aaddfc.jpg,416,416,cyanobacteria,3,283,22,310
Tincion_Cut_Training_mp4-37_jpg.rf.7cd77bb2078123a8a138a93693aaddfc.jpg,416,416,cyanobacteria,187,332,208,364
Tincion_Cut_Training_mp4-37_jpg.rf.7cd77bb2078123a8a138a93693aaddfc.jpg,416,416,bubble,269,383,283,408
Tincion_Cut_Training_mp4-37_jpg.rf.7cd77bb2078123a8a138a93693aaddfc.jpg,416,416,cyanobacteria,305,344,323,378
Tincion_Cut_Training_mp4-37_jpg.rf.7cd77bb2078123a8a138a93693aaddfc.jpg,416,416,cyanobacteria,354,297,373,332
Tincion_Cut_Training_mp4-37_jpg.rf.7cd77bb2078123a8a138a93693aaddfc.jpg,416,416,bubble,352,102,361,119
Tincion_Cut_Training_mp4-37_jpg.rf.7cd77bb2078123a8a138a93693aaddfc.jpg,416,416,cyanobacteria,394,41,410,73
Tincion_Cut_Training_mp4-37_jpg.rf.7cd77bb2078123a8a138a93693aaddfc.jpg,416,416,bubble,325,62,334,77
Tincion_Cut_Training_mp4-119_jpg.rf.7e491059fbb80788d8254561ce915be4.jpg,416,416,cyanobacteria,251,319,274,365
Tincion_Cut_Training_mp4-119_jpg.rf.7e491059fbb80788d8254561ce915be4.jpg,416,416,cyanobacteria,44,71,65,103
Tincion_Cut_Training_mp4-119_jpg.rf.7e491059fbb80788d8254561ce915be4.jpg,416,416,cumulus,4,31,45,78
Tincion_Cut_Training_mp4-119_jpg.rf.7e491059fbb80788d8254561ce915be4.jpg,416,416,cumulus,149,42,178,95
Tincion_Cut_Training_mp4-119_jpg.rf.7e491059fbb80788d8254561ce915be4.jpg,416,416,cyanobacteria,119,32,149,81
Tincion_Cut_Training_mp4-119_jpg.rf.7e491059fbb80788d8254561ce915be4.jpg,416,416,cyanobacteria,181,59,195,84
Tincion_Cut_Training_mp4-119_jpg.rf.7e491059fbb80788d8254561ce915be4.jpg,416,416,bubble,24,164,37,185
Tincion_Cut_Training_mp4-119_jpg.rf.7e491059fbb80788d8254561ce915be4.jpg,416,416,bubble,72,241,83,270
Tincion_Cut_Training_mp4-119_jpg.rf.7e491059fbb80788d8254561ce915be4.jpg,416,416,bubble,92,48,107,74
Tincion_Cut_Training_mp4-119_jpg.rf.7e491059fbb80788d8254561ce915be4.jpg,416,416,bubble,149,281,159,300
Tincion_Cut_Training_mp4-119_jpg.rf.7e491059fbb80788d8254561ce915be4.jpg,416,416,bubble,201,297,211,321
Tincion_Cut_Training_mp4-119_jpg.rf.7e491059fbb80788d8254561ce915be4.jpg,416,416,bubble,317,106,332,126
Tincion_Cut_Training_mp4-119_jpg.rf.7e491059fbb80788d8254561ce915be4.jpg,416,416,bubble,382,219,395,240
Tincion_Cut_Training_mp4-119_jpg.rf.7e491059fbb80788d8254561ce915be4.jpg,416,416,bubble,282,209,293,222
Tincion_Cut_Training_mp4-119_jpg.rf.7e491059fbb80788d8254561ce915be4.jpg,416,416,bubble,284,227,294,245
Tincion_Cut_Training_mp4-119_jpg.rf.7e491059fbb80788d8254561ce915be4.jpg,416,416,unidentified,13,291,41,347
Tincion_Cut_Training_mp4-40_jpg.rf.7f3bed5ffc7693a52c6fe3cff287e5dc.jpg,416,416,bubble,246,330,258,352
Tincion_Cut_Training_mp4-40_jpg.rf.7f3bed5ffc7693a52c6fe3cff287e5dc.jpg,416,416,bubble,300,337,311,354
Tincion_Cut_Training_mp4-40_jpg.rf.7f3bed5ffc7693a52c6fe3cff287e5dc.jpg,416,416,cyanobacteria,312,344,331,378
Tincion_Cut_Training_mp4-40_jpg.rf.7f3bed5ffc7693a52c6fe3cff287e5dc.jpg,416,416,bubble,311,208,325,233
Tincion_Cut_Training_mp4-40_jpg.rf.7f3bed5ffc7693a52c6fe3cff287e5dc.jpg,416,416,bubble,248,254,264,282
Tincion_Cut_Training_mp4-40_jpg.rf.7f3bed5ffc7693a52c6fe3cff287e5dc.jpg,416,416,cumulus,270,265,293,306
Tincion_Cut_Training_mp4-40_jpg.rf.7f3bed5ffc7693a52c6fe3cff287e5dc.jpg,416,416,bubble,161,353,171,371
Tincion_Cut_Training_mp4-40_jpg.rf.7f3bed5ffc7693a52c6fe3cff287e5dc.jpg,416,416,cyanobacteria,79,329,98,355
Tincion_Cut_Training_mp4-40_jpg.rf.7f3bed5ffc7693a52c6fe3cff287e5dc.jpg,416,416,bubble,29,276,43,298
Tincion_Cut_Training_mp4-40_jpg.rf.7f3bed5ffc7693a52c6fe3cff287e5dc.jpg,416,416,bubble,61,249,73,269
Tincion_Cut_Training_mp4-40_jpg.rf.7f3bed5ffc7693a52c6fe3cff287e5dc.jpg,416,416,cyanobacteria,138,349,156,380
Tincion_Cut_Training_mp4-40_jpg.rf.7f3bed5ffc7693a52c6fe3cff287e5dc.jpg,416,416,cyanobacteria,126,314,144,347
Tincion_Cut_Training_mp4-40_jpg.rf.7f3bed5ffc7693a52c6fe3cff287e5dc.jpg,416,416,cyanobacteria,181,265,199,294
Tincion_Cut_Training_mp4-40_jpg.rf.7f3bed5ffc7693a52c6fe3cff287e5dc.jpg,416,416,cyanobacteria,235,35,254,68
Tincion_Cut_Training_mp4-40_jpg.rf.7f3bed5ffc7693a52c6fe3cff287e5dc.jpg,416,416,cyanobacteria,291,0,311,29
Tincion_Cut_Training_mp4-40_jpg.rf.7f3bed5ffc7693a52c6fe3cff287e5dc.jpg,416,416,cyanobacteria,300,34,316,60
Tincion_Cut_Training_mp4-40_jpg.rf.7f3bed5ffc7693a52c6fe3cff287e5dc.jpg,416,416,bubble,342,29,352,47
Tincion_Cut_Training_mp4-40_jpg.rf.7f3bed5ffc7693a52c6fe3cff287e5dc.jpg,416,416,bubble,334,66,340,80
Tincion_Cut_Training_mp4-40_jpg.rf.7f3bed5ffc7693a52c6fe3cff287e5dc.jpg,416,416,cumulus,142,13,170,56
Tincion_Cut_Training_mp4-40_jpg.rf.7f3bed5ffc7693a52c6fe3cff287e5dc.jpg,416,416,cyanobacteria,177,365,197,400
Tincion_Cut_Training_mp4-40_jpg.rf.7f3bed5ffc7693a52c6fe3cff287e5dc.jpg,416,416,bubble,202,145,216,167
Tincion_Cut_Training_mp4-40_jpg.rf.7f3bed5ffc7693a52c6fe3cff287e5dc.jpg,416,416,bubble,271,83,285,104
Tincion_Cut_Training_mp4-114_jpg.rf.7cfdece5a29ef4bf05bb7af21d4e9bb3.jpg,416,416,unidentified,39,16,55,38
Tincion_Cut_Training_mp4-114_jpg.rf.7cfdece5a29ef4bf05bb7af21d4e9bb3.jpg,416,416,bubble,52,27,65,47
Tincion_Cut_Training_mp4-114_jpg.rf.7cfdece5a29ef4bf05bb7af21d4e9bb3.jpg,416,416,bubble,118,26,134,53
Tincion_Cut_Training_mp4-114_jpg.rf.7cfdece5a29ef4bf05bb7af21d4e9bb3.jpg,416,416,bubble,128,74,141,98
Tincion_Cut_Training_mp4-114_jpg.rf.7cfdece5a29ef4bf05bb7af21d4e9bb3.jpg,416,416,bubble,110,106,131,139
Tincion_Cut_Training_mp4-114_jpg.rf.7cfdece5a29ef4bf05bb7af21d4e9bb3.jpg,416,416,bubble,65,108,86,141
Tincion_Cut_Training_mp4-114_jpg.rf.7cfdece5a29ef4bf05bb7af21d4e9bb3.jpg,416,416,cyanobacteria,139,138,160,173
Tincion_Cut_Training_mp4-114_jpg.rf.7cfdece5a29ef4bf05bb7af21d4e9bb3.jpg,416,416,cyanobacteria,181,80,202,115
Tincion_Cut_Training_mp4-114_jpg.rf.7cfdece5a29ef4bf05bb7af21d4e9bb3.jpg,416,416,cyanobacteria,222,119,245,161
Tincion_Cut_Training_mp4-114_jpg.rf.7cfdece5a29ef4bf05bb7af21d4e9bb3.jpg,416,416,cyanobacteria,189,161,211,200
Tincion_Cut_Training_mp4-114_jpg.rf.7cfdece5a29ef4bf05bb7af21d4e9bb3.jpg,416,416,cyanobacteria,215,218,239,257
Tincion_Cut_Training_mp4-114_jpg.rf.7cfdece5a29ef4bf05bb7af21d4e9bb3.jpg,416,416,cyanobacteria,19,209,46,247
Tincion_Cut_Training_mp4-114_jpg.rf.7cfdece5a29ef4bf05bb7af21d4e9bb3.jpg,416,416,cyanobacteria,147,37,171,75
Tincion_Cut_Training_mp4-114_jpg.rf.7cfdece5a29ef4bf05bb7af21d4e9bb3.jpg,416,416,unidentified,151,75,160,91
Tincion_Cut_Training_mp4-114_jpg.rf.7cfdece5a29ef4bf05bb7af21d4e9bb3.jpg,416,416,bubble,145,76,152,88
Tincion_Cut_Training_mp4-114_jpg.rf.7cfdece5a29ef4bf05bb7af21d4e9bb3.jpg,416,416,cyanobacteria,119,273,145,308
Tincion_Cut_Training_mp4-114_jpg.rf.7cfdece5a29ef4bf05bb7af21d4e9bb3.jpg,416,416,bubble,76,360,92,388
Tincion_Cut_Training_mp4-114_jpg.rf.7cfdece5a29ef4bf05bb7af21d4e9bb3.jpg,416,416,bubble,118,313,133,333
Tincion_Cut_Training_mp4-114_jpg.rf.7cfdece5a29ef4bf05bb7af21d4e9bb3.jpg,416,416,bubble,249,120,263,144
Tincion_Cut_Training_mp4-114_jpg.rf.7cfdece5a29ef4bf05bb7af21d4e9bb3.jpg,416,416,bubble,251,47,263,69
Tincion_Cut_Training_mp4-114_jpg.rf.7cfdece5a29ef4bf05bb7af21d4e9bb3.jpg,416,416,bubble,298,30,309,47
Tincion_Cut_Training_mp4-114_jpg.rf.7cfdece5a29ef4bf05bb7af21d4e9bb3.jpg,416,416,unidentified,307,57,318,74
Tincion_Cut_Training_mp4-114_jpg.rf.7cfdece5a29ef4bf05bb7af21d4e9bb3.jpg,416,416,bubble,262,228,273,247
Tincion_Cut_Training_mp4-114_jpg.rf.7cfdece5a29ef4bf05bb7af21d4e9bb3.jpg,416,416,bubble,249,246,259,262
Tincion_Cut_Training_mp4-114_jpg.rf.7cfdece5a29ef4bf05bb7af21d4e9bb3.jpg,416,416,bubble,248,258,255,271
Tincion_Cut_Training_mp4-114_jpg.rf.7cfdece5a29ef4bf05bb7af21d4e9bb3.jpg,416,416,cumulus,190,271,250,386
Tincion_Cut_Training_mp4-114_jpg.rf.7cfdece5a29ef4bf05bb7af21d4e9bb3.jpg,416,416,unidentified,264,292,275,306
Tincion_Cut_Training_mp4-114_jpg.rf.7cfdece5a29ef4bf05bb7af21d4e9bb3.jpg,416,416,bubble,364,206,378,233
Tincion_Cut_Training_mp4-114_jpg.rf.7cfdece5a29ef4bf05bb7af21d4e9bb3.jpg,416,416,bubble,376,205,386,225
Tincion_Cut_Training_mp4-114_jpg.rf.7cfdece5a29ef4bf05bb7af21d4e9bb3.jpg,416,416,bubble,375,265,385,285
Tincion_Cut_Training_mp4-114_jpg.rf.7cfdece5a29ef4bf05bb7af21d4e9bb3.jpg,416,416,bubble,384,379,397,398
Tincion_Cut_Training_mp4-114_jpg.rf.7cfdece5a29ef4bf05bb7af21d4e9bb3.jpg,416,416,cyanobacteria,256,344,286,394
Tincion_Cut_Training_mp4-114_jpg.rf.7cfdece5a29ef4bf05bb7af21d4e9bb3.jpg,416,416,cyanobacteria,346,346,378,399
Tincion_Cut_Training_mp4-114_jpg.rf.7cfdece5a29ef4bf05bb7af21d4e9bb3.jpg,416,416,cyanobacteria,379,112,402,153
Tincion_Cut_Training_mp4-114_jpg.rf.7cfdece5a29ef4bf05bb7af21d4e9bb3.jpg,416,416,bubble,373,12,386,33
Tincion_Cut_Training_mp4-114_jpg.rf.7cfdece5a29ef4bf05bb7af21d4e9bb3.jpg,416,416,cyanobacteria,309,4,332,36
Tincion_Cut_Training_mp4-114_jpg.rf.7cfdece5a29ef4bf05bb7af21d4e9bb3.jpg,416,416,unidentified,351,95,360,109
Tincion_Cut_Training_mp4-114_jpg.rf.7cfdece5a29ef4bf05bb7af21d4e9bb3.jpg,416,416,bubble,242,0,251,7
Tincion_Cut_Training_mp4-15_jpg.rf.83187278e9349386092f5218cdd28494.jpg,416,416,bubble,70,51,80,73
Tincion_Cut_Training_mp4-15_jpg.rf.83187278e9349386092f5218cdd28494.jpg,416,416,cyanobacteria,35,37,56,77
Tincion_Cut_Training_mp4-15_jpg.rf.83187278e9349386092f5218cdd28494.jpg,416,416,bubble,57,32,66,49
Tincion_Cut_Training_mp4-15_jpg.rf.83187278e9349386092f5218cdd28494.jpg,416,416,cyanobacteria,102,4,120,44
Tincion_Cut_Training_mp4-15_jpg.rf.83187278e9349386092f5218cdd28494.jpg,416,416,cyanobacteria,104,113,131,157
Tincion_Cut_Training_mp4-15_jpg.rf.83187278e9349386092f5218cdd28494.jpg,416,416,bubble,59,148,76,181
Tincion_Cut_Training_mp4-15_jpg.rf.83187278e9349386092f5218cdd28494.jpg,416,416,bubble,1,255,17,286
Tincion_Cut_Training_mp4-15_jpg.rf.83187278e9349386092f5218cdd28494.jpg,416,416,cyanobacteria,77,252,105,290
Tincion_Cut_Training_mp4-15_jpg.rf.83187278e9349386092f5218cdd28494.jpg,416,416,cyanobacteria,198,112,213,144
Tincion_Cut_Training_mp4-15_jpg.rf.83187278e9349386092f5218cdd28494.jpg,416,416,cyanobacteria,53,301,75,334
Tincion_Cut_Training_mp4-15_jpg.rf.83187278e9349386092f5218cdd28494.jpg,416,416,bubble,46,236,59,258
Tincion_Cut_Training_mp4-15_jpg.rf.83187278e9349386092f5218cdd28494.jpg,416,416,cyanobacteria,76,296,103,354
Tincion_Cut_Training_mp4-15_jpg.rf.83187278e9349386092f5218cdd28494.jpg,416,416,cumulus,147,263,173,321
Tincion_Cut_Training_mp4-15_jpg.rf.83187278e9349386092f5218cdd28494.jpg,416,416,unidentified,158,213,182,253
Tincion_Cut_Training_mp4-15_jpg.rf.83187278e9349386092f5218cdd28494.jpg,416,416,cyanobacteria,109,225,129,260
Tincion_Cut_Training_mp4-15_jpg.rf.83187278e9349386092f5218cdd28494.jpg,416,416,bubble,217,185,240,228
Tincion_Cut_Training_mp4-15_jpg.rf.83187278e9349386092f5218cdd28494.jpg,416,416,cyanobacteria,204,234,226,274
Tincion_Cut_Training_mp4-15_jpg.rf.83187278e9349386092f5218cdd28494.jpg,416,416,bubble,183,287,196,309
Tincion_Cut_Training_mp4-15_jpg.rf.83187278e9349386092f5218cdd28494.jpg,416,416,bubble,178,305,191,327
Tincion_Cut_Training_mp4-15_jpg.rf.83187278e9349386092f5218cdd28494.jpg,416,416,cyanobacteria,258,55,282,91
Tincion_Cut_Training_mp4-15_jpg.rf.83187278e9349386092f5218cdd28494.jpg,416,416,bubble,356,86,375,122
Tincion_Cut_Training_mp4-15_jpg.rf.83187278e9349386092f5218cdd28494.jpg,416,416,bubble,345,139,357,165
Tincion_Cut_Training_mp4-15_jpg.rf.83187278e9349386092f5218cdd28494.jpg,416,416,bubble,348,187,359,209
Tincion_Cut_Training_mp4-15_jpg.rf.83187278e9349386092f5218cdd28494.jpg,416,416,bubble,284,188,301,220
Tincion_Cut_Training_mp4-15_jpg.rf.83187278e9349386092f5218cdd28494.jpg,416,416,bubble,259,258,273,290
Tincion_Cut_Training_mp4-15_jpg.rf.83187278e9349386092f5218cdd28494.jpg,416,416,cumulus,273,250,304,302
Tincion_Cut_Training_mp4-15_jpg.rf.83187278e9349386092f5218cdd28494.jpg,416,416,cyanobacteria,356,310,379,354
Tincion_Cut_Training_mp4-15_jpg.rf.83187278e9349386092f5218cdd28494.jpg,416,416,cyanobacteria,386,349,407,393
Tincion_Cut_Training_mp4-15_jpg.rf.83187278e9349386092f5218cdd28494.jpg,416,416,cyanobacteria,239,343,259,377
Tincion_Cut_Training_mp4-15_jpg.rf.83187278e9349386092f5218cdd28494.jpg,416,416,bubble,280,326,291,346
Tincion_Cut_Training_mp4-15_jpg.rf.83187278e9349386092f5218cdd28494.jpg,416,416,cyanobacteria,125,4,150,56
Tincion_Cut_Training_mp4-0_jpg.rf.83ad240578ca94324c0ca03f2a148025.jpg,416,416,cyanobacteria,35,11,54,48
Tincion_Cut_Training_mp4-0_jpg.rf.83ad240578ca94324c0ca03f2a148025.jpg,416,416,cyanobacteria,53,7,68,30
Tincion_Cut_Training_mp4-0_jpg.rf.83ad240578ca94324c0ca03f2a148025.jpg,416,416,bubble,62,28,74,50
Tincion_Cut_Training_mp4-0_jpg.rf.83ad240578ca94324c0ca03f2a148025.jpg,416,416,bubble,5,14,22,43
Tincion_Cut_Training_mp4-0_jpg.rf.83ad240578ca94324c0ca03f2a148025.jpg,416,416,cyanobacteria,39,78,49,101
Tincion_Cut_Training_mp4-0_jpg.rf.83ad240578ca94324c0ca03f2a148025.jpg,416,416,cumulus,80,0,183,91
Tincion_Cut_Training_mp4-0_jpg.rf.83ad240578ca94324c0ca03f2a148025.jpg,416,416,cumulus,20,175,82,295
Tincion_Cut_Training_mp4-0_jpg.rf.83ad240578ca94324c0ca03f2a148025.jpg,416,416,cyanobacteria,111,227,124,248
Tincion_Cut_Training_mp4-0_jpg.rf.83ad240578ca94324c0ca03f2a148025.jpg,416,416,bubble,87,363,101,385
Tincion_Cut_Training_mp4-0_jpg.rf.83ad240578ca94324c0ca03f2a148025.jpg,416,416,bubble,159,132,171,150
Tincion_Cut_Training_mp4-0_jpg.rf.83ad240578ca94324c0ca03f2a148025.jpg,416,416,bubble,255,248,268,269
Tincion_Cut_Training_mp4-0_jpg.rf.83ad240578ca94324c0ca03f2a148025.jpg,416,416,bubble,227,201,239,221
Tincion_Cut_Training_mp4-0_jpg.rf.83ad240578ca94324c0ca03f2a148025.jpg,416,416,bubble,210,233,222,248
Tincion_Cut_Training_mp4-0_jpg.rf.83ad240578ca94324c0ca03f2a148025.jpg,416,416,bubble,330,398,343,415
Tincion_Cut_Training_mp4-0_jpg.rf.83ad240578ca94324c0ca03f2a148025.jpg,416,416,bubble,319,159,335,184
Tincion_Cut_Training_mp4-0_jpg.rf.83ad240578ca94324c0ca03f2a148025.jpg,416,416,bubble,295,176,307,193
Tincion_Cut_Training_mp4-0_jpg.rf.83ad240578ca94324c0ca03f2a148025.jpg,416,416,bubble,177,380,188,406
Tincion_Cut_Training_mp4-0_jpg.rf.83ad240578ca94324c0ca03f2a148025.jpg,416,416,bubble,236,115,251,142
Tincion_Cut_Training_mp4-0_jpg.rf.83ad240578ca94324c0ca03f2a148025.jpg,416,416,bubble,225,127,238,159
Tincion_Cut_Training_mp4-0_jpg.rf.83ad240578ca94324c0ca03f2a148025.jpg,416,416,bubble,310,70,321,87
Tincion_Cut_Training_mp4-0_jpg.rf.83ad240578ca94324c0ca03f2a148025.jpg,416,416,bubble,309,84,324,106
Tincion_Cut_Training_mp4-0_jpg.rf.83ad240578ca94324c0ca03f2a148025.jpg,416,416,bubble,363,92,378,121
Tincion_Cut_Training_mp4-0_jpg.rf.83ad240578ca94324c0ca03f2a148025.jpg,416,416,bubble,192,5,203,20
Tincion_Cut_Training_mp4-0_jpg.rf.83ad240578ca94324c0ca03f2a148025.jpg,416,416,bubble,364,359,375,378
Tincion_Cut_Training_mp4-0_jpg.rf.83ad240578ca94324c0ca03f2a148025.jpg,416,416,cumulus,347,134,392,218
Tincion_Cut_Training_mp4-0_jpg.rf.83ad240578ca94324c0ca03f2a148025.jpg,416,416,cyanobacteria,310,25,333,61
Tincion_Cut_Training_mp4-0_jpg.rf.83ad240578ca94324c0ca03f2a148025.jpg,416,416,cyanobacteria,190,351,203,378
Tincion_Cut_Training_mp4-0_jpg.rf.83ad240578ca94324c0ca03f2a148025.jpg,416,416,cyanobacteria,281,136,296,167
Tincion_Cut_Training_mp4-0_jpg.rf.83ad240578ca94324c0ca03f2a148025.jpg,416,416,cyanobacteria,321,66,339,107
Tincion_Cut_Training_mp4-0_jpg.rf.83ad240578ca94324c0ca03f2a148025.jpg,416,416,cumulus,303,239,386,334
Tincion_Cut_Training_mp4-0_jpg.rf.83ad240578ca94324c0ca03f2a148025.jpg,416,416,cyanobacteria,380,41,403,82
Tincion_Cut_Training_mp4-0_jpg.rf.83ad240578ca94324c0ca03f2a148025.jpg,416,416,cyanobacteria,209,207,223,227
Tincion_Cut_Training_mp4-0_jpg.rf.83ad240578ca94324c0ca03f2a148025.jpg,416,416,cyanobacteria,398,173,414,202
Tincion_Cut_Training_mp4-0_jpg.rf.83ad240578ca94324c0ca03f2a148025.jpg,416,416,cumulus,225,49,282,110
Tincion_Cut_Training_mp4-94_jpg.rf.83daa5dc881d8c2d2e49ba6c8c339258.jpg,416,416,bubble,79,11,92,30
Tincion_Cut_Training_mp4-94_jpg.rf.83daa5dc881d8c2d2e49ba6c8c339258.jpg,416,416,bubble,40,10,61,44
Tincion_Cut_Training_mp4-94_jpg.rf.83daa5dc881d8c2d2e49ba6c8c339258.jpg,416,416,bubble,58,47,67,67
Tincion_Cut_Training_mp4-94_jpg.rf.83daa5dc881d8c2d2e49ba6c8c339258.jpg,416,416,cyanobacteria,181,49,197,79
Tincion_Cut_Training_mp4-94_jpg.rf.83daa5dc881d8c2d2e49ba6c8c339258.jpg,416,416,cyanobacteria,215,8,236,43
Tincion_Cut_Training_mp4-94_jpg.rf.83daa5dc881d8c2d2e49ba6c8c339258.jpg,416,416,cyanobacteria,379,1,400,40
Tincion_Cut_Training_mp4-94_jpg.rf.83daa5dc881d8c2d2e49ba6c8c339258.jpg,416,416,bubble,364,6,376,33
Tincion_Cut_Training_mp4-94_jpg.rf.83daa5dc881d8c2d2e49ba6c8c339258.jpg,416,416,bubble,284,345,294,368
Tincion_Cut_Training_mp4-94_jpg.rf.83daa5dc881d8c2d2e49ba6c8c339258.jpg,416,416,bubble,235,369,250,393
Tincion_Cut_Training_mp4-94_jpg.rf.83daa5dc881d8c2d2e49ba6c8c339258.jpg,416,416,bubble,245,312,258,336
Tincion_Cut_Training_mp4-94_jpg.rf.83daa5dc881d8c2d2e49ba6c8c339258.jpg,416,416,bubble,74,325,86,345
Tincion_Cut_Training_mp4-94_jpg.rf.83daa5dc881d8c2d2e49ba6c8c339258.jpg,416,416,cyanobacteria,30,349,46,374
Tincion_Cut_Training_mp4-94_jpg.rf.83daa5dc881d8c2d2e49ba6c8c339258.jpg,416,416,cyanobacteria,21,369,33,393
Tincion_Cut_Training_mp4-94_jpg.rf.83daa5dc881d8c2d2e49ba6c8c339258.jpg,416,416,bubble,1,360,12,380
Tincion_Cut_Training_mp4-94_jpg.rf.83daa5dc881d8c2d2e49ba6c8c339258.jpg,416,416,bubble,20,299,29,320
Tincion_Cut_Training_mp4-94_jpg.rf.83daa5dc881d8c2d2e49ba6c8c339258.jpg,416,416,bubble,108,345,124,377
Tincion_Cut_Training_mp4-94_jpg.rf.83daa5dc881d8c2d2e49ba6c8c339258.jpg,416,416,cyanobacteria,325,359,347,403
Tincion_Cut_Training_mp4-94_jpg.rf.83daa5dc881d8c2d2e49ba6c8c339258.jpg,416,416,cyanobacteria,358,317,383,368
Tincion_Cut_Training_mp4-94_jpg.rf.83daa5dc881d8c2d2e49ba6c8c339258.jpg,416,416,cyanobacteria,312,291,333,327
Tincion_Cut_Training_mp4-94_jpg.rf.83daa5dc881d8c2d2e49ba6c8c339258.jpg,416,416,cyanobacteria,212,301,245,354
Tincion_Cut_Training_mp4-94_jpg.rf.83daa5dc881d8c2d2e49ba6c8c339258.jpg,416,416,unidentified,164,226,178,256
Tincion_Cut_Training_mp4-94_jpg.rf.83daa5dc881d8c2d2e49ba6c8c339258.jpg,416,416,bubble,326,182,339,205
Tincion_Cut_Training_mp4-94_jpg.rf.83daa5dc881d8c2d2e49ba6c8c339258.jpg,416,416,cyanobacteria,364,276,376,301
Tincion_Cut_Training_mp4-94_jpg.rf.83daa5dc881d8c2d2e49ba6c8c339258.jpg,416,416,cyanobacteria,392,240,414,280
Tincion_Cut_Training_mp4-81_jpg.rf.852be3f8d13d937a10a9c9d75f5dc76b.jpg,416,416,cyanobacteria,115,272,133,301
Tincion_Cut_Training_mp4-81_jpg.rf.852be3f8d13d937a10a9c9d75f5dc76b.jpg,416,416,cyanobacteria,61,188,76,221
Tincion_Cut_Training_mp4-81_jpg.rf.852be3f8d13d937a10a9c9d75f5dc76b.jpg,416,416,bubble,49,56,67,85
Tincion_Cut_Training_mp4-81_jpg.rf.852be3f8d13d937a10a9c9d75f5dc76b.jpg,416,416,bubble,97,33,111,65
Tincion_Cut_Training_mp4-81_jpg.rf.852be3f8d13d937a10a9c9d75f5dc76b.jpg,416,416,cyanobacteria,155,66,175,100
Tincion_Cut_Training_mp4-81_jpg.rf.852be3f8d13d937a10a9c9d75f5dc76b.jpg,416,416,bubble,195,368,209,394
Tincion_Cut_Training_mp4-81_jpg.rf.852be3f8d13d937a10a9c9d75f5dc76b.jpg,416,416,cyanobacteria,291,339,306,371
Tincion_Cut_Training_mp4-81_jpg.rf.852be3f8d13d937a10a9c9d75f5dc76b.jpg,416,416,cyanobacteria,245,361,268,400
Tincion_Cut_Training_mp4-81_jpg.rf.852be3f8d13d937a10a9c9d75f5dc76b.jpg,416,416,cyanobacteria,322,297,348,344
Tincion_Cut_Training_mp4-81_jpg.rf.852be3f8d13d937a10a9c9d75f5dc76b.jpg,416,416,cyanobacteria,349,26,370,60
Tincion_Cut_Training_mp4-81_jpg.rf.852be3f8d13d937a10a9c9d75f5dc76b.jpg,416,416,bubble,322,56,336,82
Tincion_Cut_Training_mp4-81_jpg.rf.852be3f8d13d937a10a9c9d75f5dc76b.jpg,416,416,cyanobacteria,233,156,249,185
Tincion_Cut_Training_mp4-81_jpg.rf.852be3f8d13d937a10a9c9d75f5dc76b.jpg,416,416,bubble,270,239,285,266
Tincion_Cut_Training_mp4-81_jpg.rf.852be3f8d13d937a10a9c9d75f5dc76b.jpg,416,416,bubble,347,293,360,316
Tincion_Cut_Training_mp4-81_jpg.rf.852be3f8d13d937a10a9c9d75f5dc76b.jpg,416,416,cumulus,371,342,398,389
Tincion_Cut_Training_mp4-81_jpg.rf.852be3f8d13d937a10a9c9d75f5dc76b.jpg,416,416,cyanobacteria,347,238,367,272
Tincion_Cut_Training_mp4-81_jpg.rf.852be3f8d13d937a10a9c9d75f5dc76b.jpg,416,416,bubble,380,0,400,30
Tincion_Cut_Training_mp4-81_jpg.rf.852be3f8d13d937a10a9c9d75f5dc76b.jpg,416,416,unidentified,129,1,170,62
Tincion_Cut_Training_mp4-81_jpg.rf.852be3f8d13d937a10a9c9d75f5dc76b.jpg,416,416,bubble,17,44,36,87
Tincion_Cut_Training_mp4-81_jpg.rf.852be3f8d13d937a10a9c9d75f5dc76b.jpg,416,416,cyanobacteria,387,197,413,239
